date,tweet_text,author,followers,reply_count,retweet_count,like_count,ticker,main_post_label,main_post_score,positive_replies,negative_replies,neutral_replies,total_replies,avg_positive_score,avg_negative_score,avg_neutral_score,avg_positive_length,avg_negative_length,avg_neutral_length,price,change
2024-01-13,"$20 USDT to two persons🎁

What #Cryptocurrency would you BUY amongst this list? 

$BTC 
$BNB
$SOL 
$ETH 
$PEPE 
$XRP 
$XTZ
$LUFFY 
$MATIC 
$RSR 
$LUNC 
$VRA 
$HODL 
$ARKB 
$WIN 
$GHOST 
$XAI
$INJ
$LTC
$HBAR
$APT 
$NEAR
$ADA 
$LINK
$MYRO 

LIKE and REPOST💜",LorettaKrypto,134907,932,397,559,btc,neutral,0.8370787501335144,10,2,7,19,0.8205687999725342,0.598923921585083,0.7528395737920489,114.5,81.0,73.14285714285714,42851.3,0.04
2024-01-13,"Every move brings us closer to our goal of achieving global mass adoption. The integration with @telegram exposes 800 million people to the $NAKA Ecosystem, allowing them to immediately benefit by facilitating crypto transactions on telegram via the $NAKA #Wallet. #Play2Earn #BTC https://t.co/rFMtq0kYHN",NakamotoGames,183386,39,80,407,btc,positive,0.952277660369873,11,0,4,15,0.9304933006113226,0.0,0.6660503298044205,99.54545454545455,0.0,69.25,42851.3,0.04
2024-01-13,"Vanguard CEO, Tim Buckley, on why he doesn’t believe #Bitcoin should be in his client’s portfolios. 

- No intrinsic value
- No cash flow
- No long term potential

Imagine steering clients away from Bitcoin 🤯 

https://t.co/caKzh0KrEj",TheBTCTherapist,193801,492,129,1344,btc,negative,0.530737042427063,1,5,5,11,0.4619447588920593,0.7685616731643676,0.699129331111908,66.0,96.4,66.6,42851.3,0.04
2024-01-14,"Good morning legends ⚓️☕️ 

If you interact with me I’ll do the same don’t forget that 👊🏼📈

#z00tz #NFT #BTC #VOLT ⚡️ https://t.co/ZpFzAA8YUP",CZR744,3329,58,23,79,btc,positive,0.8682349324226379,15,0,5,20,0.9122155944506327,0.0,0.7695008158683777,58.266666666666666,0.0,51.6,41746.1,-2.58
2024-01-14,"THIS IS AN FIRE VIDEO! 

-&gt; Shows the 🤡 🌍 and the solution #BTC:

 https://t.co/SNpSsem5Py",RobinSeyr,17924,43,275,696,btc,positive,0.7553471326828003,13,0,7,20,0.7965423464775085,0.0,0.6689700824873788,62.76923076923077,0.0,60.142857142857146,41746.1,-2.58
2024-01-14,"✨💸💰$25 #BTC 💰💸✨ 

           ➡️ GIVEAWAY⬅️

 ✅Follow me
 ✅Like &amp; RT
 ✅Show love on my new video.

     ➡️(must leave proof)⬅️

THIS RANDOM SLOT WHEEL GAVE US A BLACK DIAMOND ON FLOATING DRAGON!

https://t.co/yoHm995DST

ROLLING IN 24 HOURS https://t.co/cTmi4zT2In",fencer_gg,17760,799,457,428,btc,positive,0.7032801508903503,1,0,0,1,0.5048816800117493,0.0,0.0,39.0,0.0,0.0,41746.1,-2.58
2024-01-14,"GM☀️
Let's go @HashlingsBTC 
#BTC https://t.co/P7JPrrmXcP",Mrcapitalv,6225,83,2,60,btc,neutral,0.556409478187561,8,0,12,20,0.7681070640683174,0.0,0.8456407984097799,51.75,0.0,33.916666666666664,41746.1,-2.58
2024-01-14,"This 2’ video alone will reach many more boomers than all the Bitcoiners Cypherpunkers GEN Z have done so far. 

- No tattoos
- No aggressive narrative
- No relation with “crashing the system”
- Appropriate dress code, language, tone and manners

 https://t.co/avh2c0H5ze",AlexOttaBTC,19880,32,40,268,btc,positive,0.5007628202438354,1,1,1,3,0.8804661631584167,0.961329996585846,0.6797130107879639,271.0,236.0,292.0,41746.1,-2.58
2024-01-14,"People think the Big boys are now controlling #Bitcoin, but most don’t realize that #BTC is infiltrating the system. 

It will bring freedom: https://t.co/upqlwGphYs",RobinSeyr,17924,60,123,703,btc,neutral,0.6245473027229309,4,9,7,20,0.7599816173315048,0.675159345070521,0.7361575620515006,125.25,104.55555555555556,62.57142857142857,41746.1,-2.58
2024-01-14,"Ordiswap Website V2 🧪

As we approach the platform’s launch on Bitcoin's native layer in the coming days, we are excited to release an update to the Ordiswap homepage 🔗

🌐 https://t.co/IjkhHgWs0k

$ORDS $REOS $BTC https://t.co/wL3am5F2E8",OrdiswapLabs,35484,71,144,453,btc,positive,0.9547518491744995,11,0,6,17,0.876378362829035,0.0,0.7495094835758209,72.81818181818181,0.0,28.666666666666668,41746.1,-2.58
2024-01-14,"GM 🌞 It’s #SundayFunday 
#SundayMorning 

Another day of NFL football 🏈 
Cowboys vs Packers.
I’m hoping for another Texas win! 
I’m bringing some fun #sundayvibes and hope everyone has a Good Sunday!

Go Cowboys #SeizeEverything 

👀 $BTC $ETH #BitcoinEFT https://t.co/QZf9Dd0SE6",msjennshaw,4881,44,5,54,btc,positive,0.9710944294929504,16,0,4,20,0.9363265484571457,0.0,0.6408752650022507,31.8125,0.0,42.25,41746.1,-2.58
2024-01-14,"How will someone ever get #BTC? 

When so many still don’t get the problem:https://t.co/vDEyucDbcg",RobinSeyr,17924,81,19,173,btc,negative,0.7158719897270203,1,8,11,20,0.9472246170043945,0.6797499358654022,0.6813030053268779,101.0,178.25,116.63636363636364,41746.1,-2.58
2024-01-14,"Absolutely savage move by Michael Saylor when Merrill Lynch refused to help him buy #Bitcoin

So he wired $175M somewhere else 🤯 

Now they’re refusing to sell spot Bitcoin ETF products to clients. 

I wonder what investors will do next… https://t.co/IvGWuKip0Y",TheBTCTherapist,193803,105,463,3066,btc,negative,0.8129936456680298,6,5,9,20,0.7741080323855082,0.6907524704933167,0.6263185077243381,114.66666666666667,247.6,63.666666666666664,41746.1,-2.58
2024-01-14,"🎒GIVEAWAY TIME🎒

I love my #HBARbarians so I'm giving away a @HashPackApp Early Adopter #NFT 🫡

To enter:

1️⃣ Follow👇🏽
@SkartusNFT

2️⃣ Retweet ♻️, Tag some friends

⏰Winner in 72 hours ⏰

#Web3 #NFTs #HBAR #HBARNFTs #BTC #ETH #XRP #Cryptocom #ADA #SOL #Giveaway https://t.co/83PTfGkA9a",SkartusNFT,5538,86,99,116,btc,positive,0.8721979260444641,2,0,2,4,0.9249218106269836,0.0,0.786722332239151,71.0,0.0,42.5,41746.1,-2.58
2024-01-14,"Probably into #Bitcoin 

🐝 https://t.co/mo5QeKxqmT",ronin21btc,43838,50,41,502,btc,neutral,0.7841064929962158,5,4,11,20,0.8506469488143921,0.7501251846551895,0.6404394967989488,37.2,49.5,48.0,41746.1,-2.58
2024-01-14,Bitcoin Layers 🟧 https://t.co/Mpn9Woik6e,Stacks,233805,36,69,493,btc,neutral,0.901749849319458,1,0,6,7,0.9294443726539612,0.0,0.7909092009067535,164.0,0.0,31.5,41746.1,-2.58
2024-01-14,"On 1/17 Dropouts goes live for 0.003 BTC. There are 1,295 ranging from inscription 74,587 - 137,958. 

There are less than 100 WL spots TOTAL up for grabs. Here’s how you can get one: 👇🧵 @MEonBTC https://t.co/Aw9D1Pel8x",DropoutsBTC,9954,120,112,187,btc,neutral,0.8154892921447754,10,4,6,20,0.8087055027484894,0.529892235994339,0.8145880500475565,84.3,89.5,82.33333333333333,41746.1,-2.58
2024-01-14,"Free 9x Live Trading Masterclass Weekly Schedule 
[15th - 21st] 

• Learn From Multi-Millionaire Traders
• Live Trading Signals
• Q &amp; A

⛩️ | Follow, Retweet &amp; Tag Friends

#crypto #telegramsignals $SOL #Memecoins #Airdrop  $BTC $XAI $TIA $WIF https://t.co/RF82pzM6Pd",UnityAcademyInc,33345,148,141,172,btc,neutral,0.8528022170066833,1,0,0,1,0.6863391399383545,0.0,0.0,204.0,0.0,0.0,41746.1,-2.58
2024-01-14,Have fun staying poor. #BTC https://t.co/Tw3W75WMsO,TheBTCTherapist,193803,60,137,1173,btc,positive,0.7218676805496216,3,2,8,13,0.7574621438980103,0.6034947484731674,0.7140618488192558,119.0,119.5,87.375,41746.1,-2.58
2024-01-14,"Experienced Hodler going through the #Bitcoin ""ETF Crash"" like: https://t.co/1GAFKqiAnS",bitcoinbote,9803,25,37,265,btc,neutral,0.6857638955116272,1,1,6,8,0.8436695337295532,0.5996817946434021,0.7481930454572042,67.0,32.0,38.333333333333336,41746.1,-2.58
2024-01-15,"Merryn asks: Gold, cash or bitcoin? 

@TheTimes columnist Simon French @shjfrench says “cash returns will certainly exceed bitcoin” because bitcoin is a “fraud hiding in plain sight” … greater fool theory etc…

Ep released: 12 Jan 2024
BTC price: $43,000 https://t.co/HUNl5FmBbE",MikeStillBTC,8686,25,6,49,btc,neutral,0.49874022603034973,3,8,9,20,0.7033968369166056,0.6372537240386009,0.6809616254435645,133.0,139.125,152.55555555555554,42510.7,1.83
2024-01-15,The feeling when you finally have 0.1 #BTC: https://t.co/JGFRelNb18,RobinSeyr,17924,70,123,884,btc,neutral,0.5381191968917847,6,5,9,20,0.923730711142222,0.5789832293987274,0.7033882604704963,72.0,68.6,92.88888888888889,42510.7,1.83
2024-01-15,"Introducing the Groundbreaking B² Network #DA  Layer and B² Hub

Bitcoin, primarily designed, lacks support for rollup verification, making the verification of rollup data a significant challenge for BTC Layer2s.

B² presents a comprehensive solution for all #Bitcoin rollups: the B² Hub.

B² Hub empowers other Bitcoin rollups to submit the taproot of zk verification commitments generated by B² Nodes. Key Benefits:
✅Resolves the challenge of verifying zk proofs;
✅Reduces the cost and time associated with on-chain proof.

Details:
https://t.co/JX6vuhZPPn",BSquaredNetwork,454340,437,3007,3318,btc,neutral,0.5643475651741028,18,0,2,20,0.9453690052032471,0.0,0.7089415192604065,54.666666666666664,0.0,40.0,42510.7,1.83
2024-01-15,"BOOM 🤯

2 more UNNAMED sales logged for 0.55 BTC total.

Could there be some major surprises on the way for UNNAMED holders? https://t.co/IbcmafZKUl",RuneX_Tech,26988,24,22,127,btc,neutral,0.7172607183456421,5,0,0,5,0.8729675054550171,0.0,0.0,32.4,0.0,0.0,42510.7,1.83
2024-01-15,"Can you have too much #Bitcoin? 

The answer is an unequivocal ""Yes!"" You CAN have too much #btc and here are the signs that you may have too much at the current moment.

You have too much #BTC when:

1) Your quality of life has deteriorated to the point where the USD price has you super stressed at all times, you can't sleep and you are generally miserable all the time;

2) A downward movement of 20% to 30% makes you feel as though your whole life is over and you start entertaining thoughts that #btc is a farce;

3) The downward USD prices cause you to quickly sell, in order to wait for lower prices; 

4) You start following crypto bros and YouTube influencers each day in search of instructions and  guidance on what to do with your #btc; 

5) You have zero cash to live your ordinary life. Note: Many Bitcoiners disagree with me on this one, but I'll hold my ground on this. #BTC is the world's greatest saving technology. It is not yet the world's greatest spending technology. We still need dirty cash for our daily lives. Having the appropriate amount of cash on hand to live your life normally without causing your family to suffer just because your profile picture suddenly has laser eyes is more than ok, it's intelligence. My 2 sats.

At the end of the day, if what we believe to be true about #Bitcoin and its potential has merit, having a truck load is simply not necessary. What is more necessary is that you hold on to what you have without selling it. That to me is more important than the quantity, especially at the start of your journey. 

Lastly, as your understanding about and conviction in #Bitcoin grows, you'll only up your comfort level and go for more and more and more. That is what happened to me. I hope this helps. #stackharder",olvelez007,56957,98,71,649,btc,negative,0.5730888247489929,9,4,7,20,0.7432358662287394,0.6274438351392746,0.6705297231674194,153.0,127.75,139.28571428571428,42510.7,1.83
2024-01-15,"Ninjas mint tomorrow: 

0.03 BTC ($1280) / 1500 supply 

I think this is quality PFP art &amp; will sell out with ease. 

Don’t have a read on what they will do on secondary. Will be following closely. 

#Bitcoin #Ordinals https://t.co/ATIrGdJSNs",businessmaneth,27302,32,25,114,btc,neutral,0.6507781147956848,10,3,7,20,0.880939143896103,0.6282396117846171,0.7453291075570243,137.8,91.0,77.0,42510.7,1.83
2024-01-15,Elon Musk calls #bitcoin “engineered scarcity” https://t.co/sJNQq66Kd9,DocumentingBTC,1032127,85,292,1600,btc,neutral,0.7839131951332092,5,1,14,20,0.6373031139373779,0.8714654445648193,0.6928275312696185,358.8,164.0,158.92857142857142,42510.7,1.83
2024-01-15,"Our first giveaway! $100 in BTC to two community members.

Follow @OrangeCryptoHQ on X and on Telegram. You must:

*️⃣  Follow Orange on X and Telegram
*️⃣  Reply and Tag 3
*️⃣  RT and Like this post

Winners will be randomly selected using Twitter Picker on the 19th. 🟠💊

Go! 🏁",OrangeCryptoHQ,24054,2077,886,824,btc,positive,0.589115560054779,10,0,10,20,0.9334681987762451,0.0,0.7752080440521241,122.7,0.0,86.4,42510.7,1.83
2024-01-15,"gm Ordinals enthusiasts 🟧🟧🟧

Who is grinding to grow Ordinals &amp; still needs that follow back? https://t.co/u6XHRIr8wk",MEonBTC,99095,242,58,423,btc,neutral,0.8434546589851379,1,0,1,2,0.7114308476448059,0.0,0.7290512919425964,206.0,0.0,136.0,42510.7,1.83
2024-01-15,"🌟Announcing LISA: A New Dimension in #LiquidStacking on @Stacks🌟

Welcome to the future of #Bitcoin DeFi with LISA, an innovative Liquid Stacking protocol. This cutting-edge collaboration between @Ryder_ID , @TheFastPool , @xverseApp , and ALEX unites top stacking pools, first-class wallet services and DeFi expertise.

LISA seamlessly integrates into the ALEX ecosystem, providing unmatched access to unified liquidity and bridging into the expansive Bitcoin DeFi ecosystem. Standout features include:
- Efficient Stacking: Maximizing your stacking potential.
- Superior Rewards: Elevating your stacking returns.
- Decentralized Governance: Empowering you in decision-making.

LISA is more than a protocol; it's a gateway to diverse DeFi activities, all underpinned by Bitcoin's robust security.

🌟 Step into the Next Chapter of DeFi with LISA 🌟

Join the FAST and Xverse pools as we gear up for LISA’s launch. Keep an eye out for the debut of LISA, where innovation meets opportunity on Stacks. The future of stacking is here, now more vibrant and promising than ever with LISA!",ALEXLabBTC,111676,54,130,354,btc,positive,0.8422345519065857,8,1,11,20,0.797264575958252,0.5512933731079102,0.7076315717263655,123.25,109.0,108.81818181818181,42510.7,1.83
2024-01-15,"Introducing OracleAlgo🔮

Launch Date : January | Price : Free

Find confluence in every trade with our indicators suite, providing a cutting edge solution for all traders.

Built by traders, for traders.

⛩️ | Free Community | Link in Bio

#Crypto $BTC $SOL $DOT https://t.co/S3FPNW7p4y",UnityAcademyInc,33345,184,174,246,btc,positive,0.6408116817474365,5,0,4,9,0.8316987514495849,0.0,0.8185648322105408,34.2,0.0,25.75,42510.7,1.83
2024-01-16,"Good Morning #Web3 ☕️ 

Let’s have an amazing day and don’t forget to get them discount tacos today 🌮👀 #TacoTuesday 

#BTC #z00tz ⚓️ #VOLT ⚡️ #NFT https://t.co/WJk4DqQq3C",CZR744,3329,74,18,83,btc,positive,0.9786719083786011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43145.5,1.49
2024-01-16,She said yes! https://t.co/CNGk7iIlwv,MikeStillBTC,8686,38,19,374,btc,positive,0.8362589478492737,3,0,3,6,0.7888345718383789,0.0,0.7391058007876078,80.33333333333333,0.0,83.33333333333333,43145.5,1.49
2024-01-16,"💰$60 BTC Giveaway! (6 winners of $10)💰
✅Following https://t.co/MjsQJeyJJ9
✅Sub to YT
✅Comment / Like YT Video
✅Retweet
✅Comment Stake Username Below
Drawn 6 pm EST - 1/17/2024
https://t.co/IhHc4FvIQI https://t.co/5NdPMdU5KV",FilthyRewards,2186,189,120,123,btc,neutral,0.8428431749343872,2,0,13,15,0.8208674788475037,0.0,0.854386737713447,62.0,0.0,49.92307692307692,43145.5,1.49
2024-01-16,"$MYRO on huge dip rn with btc flush last few days 

$SOL is still strong , $MYRO had a huge volume other day so doesn’t make sense leaving this here 

Added more here at 118M 🤝 https://t.co/K9Cg4ajRpa",ZGodegen,160214,53,180,487,btc,neutral,0.5624896287918091,4,1,5,10,0.763083204627037,0.8088591694831848,0.7057708382606507,110.5,88.0,77.2,43145.5,1.49
2024-01-16,"chief market seller... 
Grayscale transferred 9,000 BTC to Coinbase = outflows from #GBTC again https://t.co/TCPt8aAiJw",TopCryptoKungfu,52182,30,17,143,btc,neutral,0.846513032913208,4,0,16,20,0.8379848152399063,0.0,0.7648787777870893,49.25,0.0,47.4375,43145.5,1.49
2024-01-16,"🟧GOOD MORNING BITCOIN !!!🟧

Say it back!!!",Saturn_btc,82625,43,13,143,btc,positive,0.9249028563499451,4,0,8,12,0.8501673191785812,0.0,0.768559567630291,30.5,0.0,28.75,43145.5,1.49
2024-01-16,"My second OCM BTC Genesis off Osura!
There are very few projects I choose to invest in, @OnChainMonkey is number 1 on that list.

OCM Community is unlike anything I have ever experienced. To say that they are a troop would be an understatement.

!RISE OCM Genesis Mummy #3479
@huuep @amandaterry 🙏🧡💫

Today was an amazing day because True North💫 after 1000s of hours of perfecting it, finally began to mint.
(Check it out on Magic Eden)

Also, I had the privilege and honor in welcoming many new members to MasterPass💫.

It's an amazing feeling when people desire Art I created, it's almost indescribable.
To see the excitement is incredibly fulfilling an heartwarming.

I was reminded today of what my Art History Professor told me while studying abroad in Italy.
""There are only 2 things truly created in this world, Art and Babies""
Truth.

The greatest joy was the excitement that came when MasterPass Members were picking their colors. 
All of them had difficulty in picking the one that captured their heart❤️

A testament to the unique beauty of every 1/1 in the 88 piece Collection.
A Fine Dynamic Art Ordinal Collection inscribed on 450x Block9

I love how I am seeing a subtle shift in the attention that Fine Art is getting on Ordinals. I welcome it, I embrace it, it's desperately needed.

True North💫 is just a small taste of all that MasterPass will bring, in Art, Value, and Experience.

I'm so glad be apart of the Fellowship we now share.

MasterWorks💫 will never stop creating the Highest Quality Advanced Digital Artifacts and Inscribing them only on 450x Block9 Sats.

True North💫 will be minting for the next 48 hours.

#Ordinals",BTCMasterworks,2494,20,15,71,btc,positive,0.7965407371520996,8,0,9,17,0.9020693153142929,0.0,0.5970480706956651,61.125,0.0,38.55555555555556,43145.5,1.49
2024-01-16,"Be ready for $INJ move!

#BYBIT #INJ #BTC #BULL #trading https://t.co/GLqnD0TWKv",CryptoProject6,91619,29,7,21,btc,neutral,0.5171734094619751,7,0,1,8,0.7148659569876534,0.0,0.8475103974342346,32.285714285714285,0.0,37.0,43145.5,1.49
2024-01-16,"🥳 2000 $Sats ⚡ #btc #Giveaways 

💥Like and retweet 

💥Follow @Kpaba_Audel and me

💥 Comment proof, tag two friends and add your Lightning adress 

🎷 10 Winners selected next Sunday 

#freeBitcoin #Bitcoin #CryptoGiveaway #lightningnetwork https://t.co/aGcXfgdWzs",UsgBtc21,2635,69,62,72,btc,neutral,0.5814611911773682,4,0,9,13,0.8492295444011688,0.0,0.8664562304814657,115.25,0.0,104.0,43145.5,1.49
2024-01-16,"Huge Moment!

T + 2 Day for BTC ETFs has arrived and thus the first BTC ETF settlements have just begun!

Huge bitcoin amounts have been moving around

Bitcoin Softnotes are the future for this growth of Bitcoin

🔹Instant Bitcoin Settlements
🔹Low Fees
🔹Anonymous
🔹Trustless https://t.co/QyedFlLZCC",tectumsocial,176279,40,94,328,btc,positive,0.794708251953125,7,0,6,13,0.8489990234375,0.0,0.7050682902336121,84.42857142857143,0.0,98.16666666666667,43145.5,1.49
2024-01-16,"🚨 Please ensure your wallet has sufficient BTC for gas before making any transactions, otherwise your cats might become the gas! 🙀

We've noticed that some #BitcoinCats #NFTs have already been used as gas and paid to BTC miners.

😼 Be cautious to avoid this irreversible situation.",BitcoinCats1Cat,304197,77,62,285,btc,negative,0.5558106899261475,20,0,0,20,0.9077309638261795,0.0,0.0,67.25,0.0,0.0,43145.5,1.49
2024-01-16,"GM #BTC , legends, and future millionaires! 🔥 https://t.co/QLcdAmmXEK",CryptoBusy,163814,98,22,75,btc,positive,0.8474851250648499,13,0,3,16,0.8798384895691505,0.0,0.7154836853345236,65.61538461538461,0.0,22.333333333333332,43145.5,1.49
2024-01-16,"ETH me vs BTC me. 

🐵⚔️ vs 🐵👑. 

Ape $wif hat. https://t.co/AfwvEKjYyk",kevwuzy,46360,30,26,265,btc,neutral,0.8248556852340698,7,3,10,20,0.7632199568407876,0.6434426307678223,0.7071507811546326,65.42857142857143,81.33333333333333,61.3,43145.5,1.49
2024-01-16,That one time on Beef BTC went down 80% in 6 hours https://t.co/JriGCIex7t,gucciprayers,10827,25,24,438,btc,negative,0.6357195377349854,3,2,8,13,0.6763092478116354,0.9043551385402679,0.7391024753451347,57.333333333333336,51.0,46.0,43145.5,1.49
2024-01-17,Honey badger dgaf https://t.co/Wei3NH3T0I,BTCLiotta04,8311,29,116,515,btc,neutral,0.5892006158828735,1,0,0,1,0.9662358164787292,0.0,0.0,115.0,0.0,0.0,42768.7,-0.87
2024-01-17,"gmeow!

the Genesis Cat, a unique 1-of-1 handmade cat by @0xfar has spawned an entire universe of 3,333 Quantum Cats

he is up for sale on a @Sothebys auction right meow. 5 days to go!

current top bid: $90,000 (2.1 BTC) 🙀

link to auction in the first comment 👇 https://t.co/2ik7Mcem7l",QuantumCatsXYZ,34850,132,145,559,btc,neutral,0.6432427763938904,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42768.7,-0.87
2024-01-17,"🚨 WL GIVEAWAY 🚨

10 WLs giveaway for @BotAvaxGame 

To win:  

🔺️ Follow: @BotAvaxGame and @AkgOmer
🪂 Drop Addy
📵 Tag friend.
👌 LIKE &amp; RT

#AVALANCHE #AVAX #NFT #GameFi #AVAXNFTs #btc https://t.co/9o8jAEDXsK",AkgOmer,2290,42,28,32,btc,neutral,0.7283537983894348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42768.7,-0.87
2024-01-17,"🎁 New Giveaway  🎁

🏆 Prize: BTC Survivor

1⃣ Like &amp; Retweet  
2⃣ Tag 3 Ordinal lovers 
3⃣ Share your referral link

The First Custom Created Ordinal Collection. 
The most fun mint in the history of Ordinals. 
By @btcordinal

#ordinals #Giveaway #Bitcoin https://t.co/sFkOkQgOVI",seekermint_app,10038,48,49,51,btc,positive,0.7772521376609802,8,0,0,8,0.7891001477837563,0.0,0.0,146.125,0.0,0.0,42768.7,-0.87
2024-01-17,satashi is going to erase BTC? wait … https://t.co/cgynKI2HeJ,faxx_eth,22763,20,4,47,btc,neutral,0.6119300127029419,1,3,7,11,0.9128730893135071,0.8477912942568461,0.7605780192783901,34.0,120.0,41.714285714285715,42768.7,-0.87
2024-01-17,"alright boys it’s really over

layered my bids from $28k-$32k

$BTC https://t.co/ThwCzKLOq4",Ninjascalp,241453,56,14,425,btc,neutral,0.6670235395431519,5,3,12,20,0.777988338470459,0.6330405672391256,0.7091523309548696,52.8,58.666666666666664,66.0,42768.7,-0.87
2024-01-17,"Bull Market Vibes in @UnityAcademyInc Every Day 

Sniper Trade Given By @EmanCryptoHT

⛩️ | Free Discord • Link In Bio

$SOL $BTC $MANTA #Airdrops #Crypto #Memecoins
#Ethereum https://t.co/YXXUzoFjVN",UnityAcademyInc,33345,103,92,139,btc,neutral,0.8627281785011292,7,0,13,20,0.7695978879928589,0.0,0.7735771124179547,50.142857142857146,0.0,47.0,42768.7,-0.87
2024-01-17,"🎁 GIVEAWAY 🎁
To celebrate Bitcoin ETFs, we are giving away

🔹$300 in $BTC!
🔹2 Lucky Winners
🔹Retweet

To enter:
Complete community quests on Zealy to earn raffle tickets. 100 XP = 1 Raffle Ticket. Link Below ⬇️

https://t.co/IEp3S6Uxfm

#Giveaway #btcgiveaway #NFTGiveaway https://t.co/lvdxhQ42Bi",Sheet_Heads,4282,62,74,115,btc,positive,0.685813307762146,8,0,5,13,0.8798478916287422,0.0,0.8296211361885071,48.25,0.0,64.0,42768.7,-0.87
2024-01-17,"Don't sit alone at home! Thousands of bitcoiners enjoy meeting like-minded people. 🫂 No matter if you're a pleb or a #bitcoin whale 🐳 #BTCPrague is where you belong. 🧡

Last year, @saylor took all over the place! 🔥

vid by @_Mario_Herman 🙏 https://t.co/SlElI4g0GQ",BTCPrague,15391,22,38,246,btc,positive,0.9270866513252258,4,1,8,13,0.807669959962368,0.6694533824920654,0.7888510748744011,76.75,301.0,119.625,42768.7,-0.87
2024-01-17,"$28k still in play

$BTC https://t.co/S0p3EVHETC",Ninjascalp,241453,46,3,175,btc,neutral,0.921336829662323,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42768.7,-0.87
2024-01-17,"i'm almost certain less than 1% of traders had more screen time than me in this 5 day range

sources:

$BTC https://t.co/sjoKUpMoaq",Ninjascalp,241453,86,12,362,btc,neutral,0.642199695110321,2,9,9,20,0.6908241510391235,0.8124159508281283,0.7512413594457839,86.0,76.33333333333333,39.111111111111114,42768.7,-0.87
2024-01-17,"Every time I long something, my entry becomes resistance. https://t.co/cRoTgn4Yuv",exitpumpBTC,21068,62,7,384,btc,negative,0.6740266680717468,0,1,0,1,0.0,0.5416383147239685,0.0,0.0,34.0,0.0,42768.7,-0.87
2024-01-17,"BREAKING: @jpmorgan CEO JAMIE DIMON THINKS THAT THERE’S A GOOD CHANCE “SATASHI” WILL INCREASE $BTC SUPPLY 

 https://t.co/AEcaPgls81",DegenerateNews,359937,1048,314,2680,btc,positive,0.8034968376159668,1,6,13,20,0.823003351688385,0.8397090236345927,0.7377839363538302,47.0,72.83333333333333,76.07692307692308,42768.7,-0.87
2024-01-17,"BlackRock already bought $700,000,000 worth of #Bitcoin https://t.co/f5v50VNGgd",misterrcrypto,133839,22,74,489,btc,neutral,0.8685431480407715,0,0,1,1,0.0,0.0,0.755730152130127,0.0,0.0,39.0,42768.7,-0.87
2024-01-17,"Dimon is literally fuding btc while his bank is buying it.
It’s beautiful https://t.co/BfJU7XpHO6",Sorenthek,20721,23,13,114,btc,positive,0.607466459274292,2,2,11,15,0.796710729598999,0.6274425089359283,0.6068745743144642,118.5,94.0,124.63636363636364,42768.7,-0.87
2024-01-18,"No one got a free ride to participate in today's mint

Everyone grinded, made a pizza video, or attended an official pizza party

We hosted the Final Pizza Party this past weekend w/ friends @morganlinton @0xBoozy @sgsand1 @Phin_totten @_ShaniceBest  @RealJonahBlake @Chilearmy123 @EasyEatsBodega 

They bugged me for weeks and were supportive of the Ninja community from the beginning, were only given 24 hours notice to show up on a Saturday night with a Ninja costume and pizza!",TO,150628,22,16,191,btc,neutral,0.6825019717216492,1,0,0,1,0.9557303786277771,0.0,0.0,181.0,0.0,0.0,41292.7,-3.45
2024-01-18,6pm EST https://t.co/QWAqJcKgDs,TO,150628,27,17,184,btc,neutral,0.9000473022460938,0,0,1,1,0.0,0.0,0.7767274379730225,0.0,0.0,104.0,41292.7,-3.45
2024-01-18,"The Ninjas Are Here
https://t.co/EnThXJJg08",TO,150628,64,91,373,btc,neutral,0.8861939311027527,1,0,0,1,0.9768873453140259,0.0,0.0,457.0,0.0,0.0,41292.7,-3.45
2024-01-18,"Episode 23b.
GBTC selling 10K BTC a day - half of this going into new ETFs
Net flows are about 5K BTC (positive per day)
10x the halving impact https://t.co/E1sMg9EMqX",dotkrueger,149015,66,106,655,btc,neutral,0.7892392873764038,10,2,8,20,0.8542372763156891,0.6008877158164978,0.6837457977235317,106.1,156.5,126.75,41292.7,-3.45
2024-01-18,"🟧GOOD MORNING BITCOIN!!🟧

Say it back!!!",Saturn_btc,82625,48,8,135,btc,positive,0.9390909075737,2,0,5,7,0.7386602163314819,0.0,0.7489877343177795,33.5,0.0,36.4,41292.7,-3.45
2024-01-18,"15,651 #bitcoin bought on avg in the first 3 days. 242 trading days left this year. Even if demand stays consistent (It won’t ++) that is 3,787,542 btc that would be needed to satisfy demand. Do not sell! This is exponential! https://t.co/NVyh1AxEVR",21milinfinity,3432,37,51,323,btc,neutral,0.5474462509155273,5,6,9,20,0.6775219917297364,0.7600109080473582,0.6803775992658403,149.8,196.66666666666666,99.88888888888889,41292.7,-3.45
2024-01-18,#Bitcoin HODL Waves. Stack the dip. $BTC https://t.co/VqY463Pf5X,DylanLeClair_,393631,45,106,830,btc,neutral,0.8187920451164246,1,3,9,13,0.8401218056678772,0.680818239847819,0.6892947256565094,83.0,75.66666666666667,60.111111111111114,41292.7,-3.45
